,id,language
1666,22302705,English
1667,22002061,English
1668,21964296,French
1669,21685590,French
1670,21433140,English
1671,14149171,French
1672,14048127,French
1673,13821637,French
1674,13809072,English
1675,6801707,French
1676,6774011,English
1677,4376181,English
1678,4217209,French
1679,4104102,English
1680,770047,English
1681,726854,English
1682,694780,English
1683,8624924,French
1684,8562516,French
1685,8220527,English
1686,7977019,English
1687,7836950,French
1688,7673637,French
1689,7466176,English
1690,418557,English
1691,293228,French
1692,29108,English
1693,39388851,French
1694,39241302,English
1695,36351357,English
1696,28839258,English
1697,28533210,French
1698,27091035,French
1699,32685056,French
1700,20278638,French
1701,20180540,English
1702,25970891,Spanish
1703,24977084,French
1704,24745401,French
1705,24648668,English
1706,24320800,French
1707,23970247,French
1708,23560379,English
1709,8663977,French
1710,8418660,French
1711,8142556,English
1712,8032766,English
1713,7984261,French
1714,7526791,English
1715,35374333,English
1716,35370999,English
1717,35328107,English
1718,35312715,French
1719,35136997,French
1720,35098554,English
1721,34734808,French
1722,34706237,English
1723,34598532,English
1724,34404481,English
1725,34013983,French
1726,33877104,French
1727,6564402,French
1728,39767029,English
1729,39716912,French
1730,39567716,French
1731,39542159,English
1732,39437771,English
1733,39385772,English
1734,39350999,French
1735,39082979,French
1736,33828967,English
1737,32117010,English
1738,32057441,English
1739,32042208,English
1740,31640070,French
1741,31591087,English
1742,7146526,French
1743,7017089,English
1744,15875252,English
1745,15339148,French
1746,15250268,French
1747,15013954,English
1748,6834493,English
1749,6656731,English
1750,3417793,English
1751,3375970,French
1752,3350567,French
1753,3305765,French
1754,3298297,English
1755,3184639,English
1756,2857181,English
1757,2662559,English
1758,2615923,English
1759,2076458,French
1760,1921888,French
1761,1760970,English
1762,1751072,English
1763,1465173,English
1764,1425221,French
1765,1349928,English
1766,1232084,English
1767,1128839,English
1768,17742294,English
1769,17614261,English
1770,17571318,French
1771,17566320,English
1772,17493016,English
1773,17345427,French
1774,8962675,English
1775,8939053,French
1776,7298150,English
1777,7288666,English
1778,7055928,English
1779,7005724,English
1780,6819169,English
1781,6817546,English
1782,6718012,English
1783,6652819,French
1784,6559353,English
1785,6434944,French
1786,6119558,French
1787,5888557,English
1788,5695754,English
1789,5595698,French
1790,5529721,English
1791,4807316,English
1792,3270851,French
1793,32621851,English
1794,32056961,English
1795,32036902,English
1796,31831625,French
1797,16377231,French
1798,16317805,English
1799,16241560,French
1800,16235839,English
1801,14492659,French
1802,13986487,French
1803,13917002,French
1804,13890846,French
1805,13880024,English
1806,13491313,French
1807,13470047,French
1808,875040,English
1809,11728100,English
1810,38470739,English
1811,38405400,French
1812,38199268,English
1813,19944780,French
1814,19940728,English
1815,19925144,English
1816,19786115,French
1817,11921216,French
1818,11785338,French
1819,792914,English
1820,46666,French
1821,35065,English
1822,39886765,English
1823,39810726,French
1824,39715677,French
1825,39352342,English
1826,39287717,French
1827,39029988,French
1828,38740234,English
1829,16173877,French
1830,16134555,English
1831,15879344,French
1832,25028596,French
1833,24953696,French
1834,24929899,English
1835,24677618,French
1836,24661946,English
1837,33673396,French
1838,33625519,French
1839,33579289,English
1840,33224340,English
1841,33208724,English
1842,33123620,French
1843,32972679,English
1844,32568904,English
1845,32537059,English
1846,24319386,English
1847,23179840,French
1848,23036222,English
1849,22641721,English
1850,22584581,English
1851,22025788,French
1852,21758617,French
1853,21614991,French
1854,21466211,French
1855,28252059,French
1856,28234611,English
1857,28099575,English
1858,28075267,French
1859,27893077,French
1860,27738166,French
1861,27353841,English
1862,27235577,English
1863,27180649,English
1864,20821388,French
1865,20695548,English
1866,19636920,English
1867,7567920,English
1868,7543205,French
1869,7439028,English
1870,7273149,French
1871,7243657,English
1872,7029518,English
1873,6930225,English
1874,6861541,English
1875,6833750,French
1876,19342498,French
1877,18684438,English
1878,18532504,French
1879,18498883,French
1880,18385860,English
1881,17983375,French
1882,17852858,French
1883,17582053,French
1884,17485411,French
1885,19777491,French
1886,19753586,French
1887,19528518,French
1888,19482695,French
1889,19390600,French
1890,19376756,French
1891,18453043,English
1892,18020412,English
1893,17933773,English
1894,17718879,French
1895,17662007,French
1896,17587804,French
1897,17092691,English
1898,17470551,English
1899,17365181,English
1900,17277811,French
1901,17167778,French
1902,23996537,French
1903,16472621,English
1904,16433433,French
1905,16379809,English
1906,14062073,French
1907,13922741,French
1908,25386370,French
1909,24975067,English
1910,24780961,English
1911,24239923,French
1912,23816682,English
1913,14817545,French
1914,14579508,French
1915,14200533,English
1916,14139343,French
1917,38587359,French
1918,38448290,French
1919,35900783,French
1920,35557656,French
1921,35407965,English
1922,35272050,French
1923,35268100,French
1924,35253848,French
1925,35179605,French
1926,34801753,English
1927,34430986,French
1928,33715467,French
1929,33651543,English
1930,11312275,French
1931,11164361,English
1932,10454035,English
1933,10160529,French
1934,10063091,French
1935,9949038,French
1936,9874776,French
1937,9648374,English
1938,9643527,French
1939,9325488,English
1940,9177441,English
1941,8740004,French
1942,8477251,English
1943,8469115,English
1944,8279504,French
1945,7950338,English
1946,6618162,English
1947,6486356,English
1948,6470656,English
1949,6460699,French
1950,17279707,English
1951,17104374,English
1952,16834545,French
1953,16458561,French
1954,16343031,English
1955,16155111,English
1956,14246401,English
1957,38406733,French
1958,38220177,English
1959,33000989,French
1960,32740409,English
1961,32563518,English
1962,32326770,English
1963,32183635,French
1964,31163940,Spanish
1965,30957570,English
1966,13818473,French
1967,13612355,English
1968,13492800,French
1969,23600758,French
1970,38187546,French
1971,27617219,French
1972,27517273,English
1973,27498325,English
1974,37790014,English
1975,37708592,English
1976,37701025,French
1977,37237104,English
1978,37202748,French
1979,37178565,English
1980,37151674,English
1981,37108835,English
1982,6234259,French
1983,5359151,English
1984,4951818,French
1985,4948326,French
1986,4712221,French
1987,4610042,English
1988,4599488,French
1989,4338074,English
1990,4337851,English
1991,4181043,English
1992,4154125,French
1993,4114670,French
1994,4092403,English
1995,4051618,English
1996,3823431,French
1997,3734672,French
1998,3549476,French
1999,3454732,French
2000,36683398,French
2001,36652946,French
2002,35990843,English
2003,35814892,French
2004,35813040,French
2005,35637725,English
2006,35506834,French
2007,25463513,French
2008,25385931,English
2009,25377449,French
2010,25316042,English
2011,25149441,French
2012,20358585,English
2013,20276958,French
2014,19976452,French
2015,23385807,French
2016,23049261,French
2017,22846686,French
2018,22157034,French
2019,21776265,English
2020,21696387,French
2021,20190187,English
2022,20085646,French
2023,7169268,English
2024,7120554,English
2025,7087911,French
2026,29581300,English
2027,29479537,English
2028,29429902,French
2029,29374063,English
2030,29281838,English
2031,28797976,French
2032,20718287,French
2033,20684467,English
2034,20620640,French
2035,20612975,English
2036,20433443,French
2037,5267725,English
2038,5217450,English
2039,3738158,French
2040,3499823,English
2041,3471188,English
2042,3444834,English
2043,3139518,English
2044,35826809,French
2045,35757280,French
2046,35721501,French
2047,35474365,English
2048,35242745,French
2049,35111145,French
2050,34839254,French
2051,19782367,French
2052,27721263,Spanish
2053,27400620,French
2054,27190716,French
2055,27049336,English
2056,26580638,English
2057,19612695,French
2058,18158994,French
2059,17950166,English
2060,17871175,English
2061,12769822,English
2062,12527868,English
2063,12199320,French
2064,12130679,French
2065,12100620,English
2066,12060175,French
2067,11988196,French
2068,11649868,English
2069,11537223,French
2070,11197611,English
2071,10883801,French
2072,10586287,English
2073,19543813,French
2074,19511245,English
2075,19497143,English
2076,19424607,English
2077,19264739,English
2078,19198590,French
2079,19130444,English
2080,18942269,English
2081,9619995,English
2082,9552872,English
2083,9343132,English
2084,9225302,English
2085,9145097,French
2086,8920278,French
2087,28043858,French
2088,27890376,English
2089,27722226,English
2090,27475876,English
2091,27127435,English
2092,26963521,French
2093,37479933,French
2094,37342445,English
2095,37200790,English
2096,37193528,French
2097,37143380,English
2098,37077926,French
2099,37024684,French
2100,36823090,French
2101,13797353,French
2102,13791662,French
2103,13662848,English
2104,13527699,French
2105,13500837,French
2106,13491423,English
2107,13257800,English
2108,13074447,English
2109,13056241,French
2110,12982854,English
2111,12312938,French
2112,12298378,English
2113,12166108,French
2114,15764187,English
2115,15585926,English
2116,15510492,English
2117,15190148,French
2118,33178955,French
2119,30706786,English
2120,30701612,French
2121,30618828,English
2122,30522949,English
2123,30450870,English
2124,30331250,English
2125,30004649,English
2126,13021993,English
2127,13002127,English
2128,12948076,French
2129,12862166,French
2130,12777955,French
2131,12584693,English
2132,12215645,English
2133,12001568,English
2134,12001516,English
2135,11963112,French
2136,11909358,French
2137,11767984,French
2138,11500335,French
2139,4106835,French
2140,26443906,French
2141,36780291,French
2142,36743751,French
2143,36682637,English
2144,36650591,English
2145,36495472,French
2146,36474321,English
2147,36464407,French
2148,36272621,French
2149,36161409,English
2150,36157464,English
2151,38598856,English
2152,38533072,English
2153,38335539,English
2154,38186391,English
2155,38158931,French
2156,37893994,English
2157,6929492,French
2158,6917342,English
2159,6911137,French
2160,6694709,French
2161,37338738,French
2162,2259574,French
2163,2153850,English
2164,1760726,English
2165,1663445,French
2166,1564337,English
2167,1532201,English
2168,1293248,English
2169,10557281,English
2170,10545246,French
2171,10448999,English
